"@type";"name";"typeCommunecter";"url.communecter";"url.api";"url.website";"address.@type";"address.streetAddress";"address.postalCode";"address.addressLocality";"address.codeInsee";"address.addressCountry";"geo.@type";"geo.latitude";"geo.longitude";"tags.0";"tags.1";"tags.2";"slug";"description";"image";"shortDescription";"tags.3";"tags.4";"email";"tags.5";"tags.6";"tags.7";"tags.8";"tags.9";"tags.10";"tags.11";"tags.12";"tags.13";"tags.14"
"Organization";"Crèmerie Lyonnaise";"LocalBusiness";"https://www.communecter.org/#@cremerieLyonnaise";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b72b";"https://www.facebook.com/Cr%C3%A8merie-Lyonnaise-116682971819141/";"PostalAddress";"11 rue Monseigneur Lavarenne";"69005";"LYON 5E ARRONDISSEMENT";"69385";"FR";"GeoCoordinates";"45.7590896";"4.826999";"Vrac";"Fromagerie";"Accepte Contenant";"cremerieLyonnaise";"La cremerie Lyonnaise c'est un magasin de vente au détail aux meilleurs prix et aussi un service professionnel dédié aux restaurants, traiteurs et entreprises.";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Le Comptoir De Mathilde";"LocalBusiness";"https://www.communecter.org/#@leComptoirDeMathilde";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b72f";"www.lecomptoirdemathilde.com";"PostalAddress";"15 ter Rue Saint-Jean";"69005";"LYON 5E ARRONDISSEMENT";"69385";"FR";"GeoCoordinates";"45.7634391";"4.8281601";"Vrac";"Épicerie";"Produits biologiques";"leComptoirDeMathilde";"cocktails en vrac, et gourmandises en bocaux";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Le Grand Panier Bio";"LocalBusiness";"https://www.communecter.org/#@leGrandPanierBio6";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b733";" ";"PostalAddress";"37-39 avenue de Ménival";"69005";"LYON 5E ARRONDISSEMENT";"69385";"FR";"GeoCoordinates";"45.755937";"4.782142";"Vrac";"Épicerie";"Produits biologiques";"leGrandPanierBio6";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Point Du Jour";"LocalBusiness";"https://www.communecter.org/#@laVieClairePointDuJour";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b737";"http://www.lavieclaire.com";"PostalAddress";"87 avenue du Point du Jour";"69005";"LYON 5E ARRONDISSEMENT";"69385";"FR";"GeoCoordinates";"45.7555301";"4.7980563";"Vrac";"Épicerie";"Produits biologiques";"laVieClairePointDuJour";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Vendôme";"LocalBusiness";"https://www.communecter.org/#@laVieClaireVendome";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b73b";"http://www.lavieclaire.com";"PostalAddress";"125 rue Vendôme";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7670151";"4.845778";"Vrac";"Épicerie";"Produits biologiques";"laVieClaireVendome";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Lafayette";"LocalBusiness";"https://www.communecter.org/#@laVieClaireLafayette";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b73f";"http://www.lavieclaire.com";"PostalAddress";"245 cours Lafayette";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7638154";"4.8636145";"Vrac";"Épicerie";"Produits biologiques";"laVieClaireLafayette";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia Vitton";"LocalBusiness";"https://www.communecter.org/#@naturaliaVitton";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b743";"www.naturalia.fr";"PostalAddress";"27 cours Vitton";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7696501";"4.8525957";"Vrac";"Épicerie";"Produits biologiques";"naturaliaVitton";"épicerie vrac et bio";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Vitton";"LocalBusiness";"https://www.communecter.org/#@laVieClaireVitton";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b747";"http://www.lavieclaire.com";"PostalAddress";"3 cours Vitton";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7694771";"4.8507933";"Vrac";"Épicerie";"Produits biologiques";"laVieClaireVitton";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bio c’ Bon";"LocalBusiness";"https://www.communecter.org/#@bioCBon33";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b74b";"http://www.bio-c-bon.eu/fr";"PostalAddress";"46 rue Garibaldi";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.770411";"4.8497777";"Vrac";"Épicerie";"Produits biologiques";"bioCBon33";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"François Nature";"LocalBusiness";"https://www.communecter.org/#@francoisNature";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b74f";"www.francois-nature.com";"PostalAddress";"57 Rue Garibaldi";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7694842";"4.8506268";"Vrac";"Cosmétique";" ";"francoisNature";"Herboristerie. Argile blanche et herbes en vrac. On y trouve aussi de la Vitamine E (conservateur pour cosmétiques).";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"L’eau Vive";"LocalBusiness";"https://www.communecter.org/#@leauVive35";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b753";"www.eau-vive.fr";"PostalAddress";"58 cours Franklin Roosevelt";"69006";"LYON 6E ARRONDISSEMENT";"69386";"FR";"GeoCoordinates";"45.7690667";"4.8499688";"Vrac";"Épicerie";"Produits biologiques";"leauVive35";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"3 P’tits Pois";"LocalBusiness";"https://www.communecter.org/#@3PtitsPois";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b757";"www.3ptitspois.fr";"PostalAddress";"124 rue Sébastien Gryphe";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7484094";"4.8391357";"Vrac";"Épicerie";"Produits biologiques";"3PtitsPois";"épicerie vrac sec + liquide. Farine, huile, vinaigre de toutes sortes, pâtes à tartiner (chocolat, beurre de cacahuètes...), lessive, bicarbonate de soude etc…";" ";" ";"Droguerie";"Accepte Contenant";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Saxe Gambetta";"LocalBusiness";"https://www.communecter.org/#@biocoopSaxeGambette";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b75b";"http://www.biocooplyonsaxe.fr/";"PostalAddress";"15 avenue Jean Jaurès";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7526834";"4.8466205";"Vrac";"Épicerie";"Accepte Contenant";"biocoopSaxeGambette";"Supermarché bio";" ";" ";"MCMD";"Produits biologiques";" ";"Biocoop";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"C Sushi";"LocalBusiness";"https://www.communecter.org/#@cSushi";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b75f";"http://c-sushi-69.fr/";"PostalAddress";"15 rue de Marseille";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7531789";"4.8413477";"Vrac";"Restaurant";"Accepte Contenant";"cSushi";"Restaurant asiatique";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia Jean Jaures";"LocalBusiness";"https://www.communecter.org/#@naturaliaJeanJaures";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b763";"www.naturalia.fr";"PostalAddress";"18 AVENUE JEAN JAURES";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7524732";"4.8457278";"Vrac";"Épicerie";"Produits biologiques";"naturaliaJeanJaures";"épicerie vrac et bio";" ";" ";"100% Vrac";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"En aparthe";"LocalBusiness";"https://www.communecter.org/#@enAparthe";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b767";"https://enaparthe-lyon.fr/contact/";"PostalAddress";"29 rue de la Thibaudière";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7504548";"4.8453025";"Vrac";"Épicerie";"Accepte Contenant";"enAparthe";"Vente de thés et cafés en vrac";" ";" ";"MCMD";" ";"contact@enaparthe-lyon.fr";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Boucherie Girard";"LocalBusiness";"https://www.communecter.org/#@boucherieGirard";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b76b";" ";"PostalAddress";"3 rue Montesquieu";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7541296";"4.8394317";"Vrac";"Boucherie";"Accepte Contenant";"boucherieGirard";"Boucherie";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia Bonnefoi";"LocalBusiness";"https://www.communecter.org/#@naturaliaBonnefoi";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b76f";"www.naturalia.fr";"PostalAddress";"30 cours Gambetta";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7546067";"4.8444132";"Vrac";"Épicerie";"Produits biologiques";"naturaliaBonnefoi";"épicerie vrac et bio";" ";" ";"Accepte Contenant";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Fontaine à lait - La Panetiere";"LocalBusiness";"https://www.communecter.org/#@fontaineALaitLaPanetiere";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b773";" ";"PostalAddress";"304 Rue Garibaldi";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.751133";"4.8529541";"Vrac";"Lait";" ";"fontaineALaitLaPanetiere";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Rue des producteurs";"LocalBusiness";"https://www.communecter.org/#@rueDesProducteurs";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b777";" ";"PostalAddress";"33 avenue Berthelot";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7466263";"4.8379402";"Vrac";"Épicerie";"Accepte Contenant";"rueDesProducteurs";"La Rue des Producteurs, c’est avant tout un point de rencontre entre 2 communautés :​ - Des petits producteurs indépendants qui veulent produire et vendre leurs produits en toute liberté - Des consommateurs désireux d’une alimentation saine, raisonnée et raisonnable.";" ";" ";"MCMD";" ";"contact@ruedesproducteurs.fr";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Domo de Jana";"LocalBusiness";"https://www.communecter.org/#@domoDeJana";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b77b";"http://domodejana.blogspot.fr/";"PostalAddress";"35 rue de la Thibaudière";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7502692";"4.8457069";"Vrac";"Épicerie";"Accepte Contenant";"domoDeJana";"Épicerie fine";" ";" ";"MCMD";" ";"domodejana@hotmail.fr";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Bistro Zakka";"LocalBusiness";"https://www.communecter.org/#@bistroZakka";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b77f";"http://bistrozakka.fr/";"PostalAddress";"5 rue d'Aguesseau";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.754384";"4.8404572";"Salon de thé";"Restaurant";"Accepte Contenant";"bistroZakka";"Bistro Zakka est un restaurant et un salon de thé d'inspiration asiatique. Notre spécialité, c'est le bao et le baoburger, une spécialité du nord de la Chine. Les baos sont des brioches farcies, au porc, au boeuf, aux crevettes ou végétarien, et cuites à la vapeur. Le baoburger quant à lui, c'est un pain à la vapeur, grillé et garni au choix de boeuf, poulet, ou tofu aux saveurs de la Street Food chinoise et plus largement asiatique. Nos baos et baoburgers sont faits-maison partir de produits frais.";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Gerland";"LocalBusiness";"https://www.communecter.org/#@laVieClaireGerland";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b787";"http://www.lavieclaire.com";"PostalAddress";"8 rue Clément Marot";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7372368";"4.8323389";"Vrac";"Épicerie";"Produits biologiques";"laVieClaireGerland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Piece of cake";"LocalBusiness";"https://www.communecter.org/#@pieceOfCake";"https://www.communecter.org/api/organization/get/id/594e0fd140bb4eba4a87b78b";"http://www.pieceofcake.fr/";"PostalAddress";"8 rue d'Aguesseau";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7543248";"4.8401483";"Vrac";"Pâtisserie";"Accepte Contenant";"pieceOfCake";"Fournisseur de pâtisseries artisanales pour restaurateurs et particuliers.";" ";" ";"MCMD";" ";"contact@pieceofcake.fr";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Les trois Jean";"LocalBusiness";"https://www.communecter.org/#@lesTroisJean";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b78f";"https://www.facebook.com/fromagerielestroisjean/";"PostalAddress";"84 avenue Jean Jaurès";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7469871";"4.8427463";"Vrac";"Fromagerie";"Accepte Contenant";"lesTroisJean";"Fromagerie";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Scarolle et Marcellin";"LocalBusiness";"https://www.communecter.org/#@scarolleEtMarcellin";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b793";"https://www.facebook.com/ScaroleMarcellin";"PostalAddress";"98 rue bechevelin";"69007";"LYON 7E ARRONDISSEMENT";"69387";"FR";"GeoCoordinates";"45.7475893";"4.8379654";"Vrac";"Épicerie";"Accepte Contenant";"scarolleEtMarcellin";"Scarole & Marcellin vous propose des produits frais en direct de la région lyonnaise";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Epi Centre - L'épicerie Solidaire";"LocalBusiness";"https://www.communecter.org/#@epiCentreLepicerieSolidaire";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b797";"www.epicentre-lyon.fr";"PostalAddress";"104 Route de Vienne";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7377523";"4.8522771";"Vrac";"Épicerie";"Produits biologiques";"epiCentreLepicerieSolidaire";"Vrac, bio, paniers de légumes. Epi Centre est une épicerie solidaire et sociale accessible à tous, qui a ouvert ses portes en septembre 2014.";" ";" ";"Accepte Contenant";"MCMD";"epicentre.lyon8@gmail.com";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Cave Saint Charles";"LocalBusiness";"https://www.communecter.org/#@caveSaintCharles";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b79b";"www.cavesaintcharles.com";"PostalAddress";"61 Rue Pierre Delore";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7327948";"4.8586198";"Vrac";"Caviste";" ";"caveSaintCharles";"Vin en vrac";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Boulangerie du Harle";"LocalBusiness";"https://www.communecter.org/#@boulangerieDuHarle";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b79f";" ";"PostalAddress";"79 avenue Frères Lumière";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7447691";"4.8681412";"Boulangerie";"Pâtisserie";"Chocolaterie";"boulangerieDuHarle";" ";"https://www.communecter.org/upload/communecter/organizations/594e0fd240bb4eba4a87b79f/boulangerieduharle-lyon-virtualcom360-875x537px.jpg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Lyon Lumière";"LocalBusiness";"https://www.communecter.org/#@biocoopLyonLumiere";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7a3";"http://www.biocooplyonlumiere.fr/presentation-horaires-itineraires-biocoop-lyon-lumiere.html";"PostalAddress";"80 avenue des Frères Lumière";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7448294";"4.8667262";"Vrac";"Épicerie";"Accepte Contenant";"biocoopLyonLumiere";"Supermarché bio";" ";" ";"MCMD";"Produits biologiques";" ";"Biocoop";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"De Neuville Lyon Frères Lumière";"LocalBusiness";"https://www.communecter.org/#@deNeuvilleLyonFreresLumiere";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7a7";"http://www.chocolat-deneuville.com/chocolaterie/chocolatier-lyon-freres-lumiere-155";"PostalAddress";"89 avenue des Frères Lumière";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7445231";"4.8691263";"Vrac";"Chocolaterie";"Accepte Contenant";"deNeuvilleLyonFreresLumiere";"Bienvenue dans votre boutique de Neuville, le spécialiste des chocolats français ! Laissez-vous tenter par des chocolats fins, fabriqués dans la plus pure tradition chocolatière française alliant la finesse et la légèreté des intérieurs à la force des chocolats de couverture. Laissez-vous guider dans la découverte du chocolat français : ballotins de chocolats assortis, coffrets de palets aux saveurs raffinées et originales ou plaisirs gourmands à grignoter. Venez découvrir de nombreuses idées cadeau pour faire plaisir à vos proches ou vous faire plaisir ! Pour toutes les occasions, votre boutique de Neuville saura vous proposer des cadeaux originaux et savoureux… A consommer sans modération !";" ";" ";"MCMD";" ";"deneuville.lyon.lumiere@gmail.com";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Voisin Frères Lumière";"LocalBusiness";"https://www.communecter.org/#@voisinFreresLumiere";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7ab";"http://www.chocolat-voisin.com/boutiques/";"PostalAddress";"92 avenue des Frères Lumière";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7446466";"4.8675335";"Vrac";"Chocolaterie";"Accepte Contenant";"voisinFreresLumiere";"Nos chocolats et cafés sont confectionnés selon des méthodes artisanales dans notre chocolaterie de Lyon.";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La route des Arômes";"LocalBusiness";"https://www.communecter.org/#@laRouteDesAromes";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7af";" ";"PostalAddress";"96 avenue des Frères Lumière";"69008";"LYON 8E ARRONDISSEMENT";"69388";"FR";"GeoCoordinates";"45.7445588";"4.8678539";"Vrac";"Épicerie";"Accepte Contenant";"laRouteDesAromes";"Vente de thés et cafés en vrac";" ";" ";"MCMD";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire Vaise";"LocalBusiness";"https://www.communecter.org/#@laVieClaireVaise";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7b3";"http://www.lavieclaire.com";"PostalAddress";"24 rue Sergent Michel Berthet";"69009";"LYON 9E ARRONDISSEMENT";"69389";"FR";"GeoCoordinates";"45.7716239";"4.8052161";"Vrac";"Épicerie";"Produits biologiques";"laVieClaireVaise";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire188";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7b7";"http://www.lavieclaire.com";"PostalAddress";"22 rue de l’Artisanat";"42300";"MABLY";"42127";"FR";"GeoCoordinates";"46.0680241";"4.0497647";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire188";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire189";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7bb";"http://www.lavieclaire.com";"PostalAddress";"94 route de Lyon";"71000";"MACON";"71270";"FR";"GeoCoordinates";"46.2850714";"4.8074735";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire189";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Botanic";"LocalBusiness";"https://www.communecter.org/#@botanic51";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7bf";"https://www.botanic.com/";"PostalAddress";"243 rue Nicéphore Niepce ZI Sud Jacquard";"71000";"MACON";"71270";"FR";"GeoCoordinates";"46.2799067";"4.8055309";"Vrac";"Jardinerie";"Produits biologiques";"botanic51";"Jardinerie avec litière pour chat en vrac";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturéo";"LocalBusiness";"https://www.communecter.org/#@natureo23";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7c3";"www.natureo-bio.fr/nos-magasins";"PostalAddress";"4 rue Haroun Tazieff";"78114";"MAGNY LES HAMEAUX";"78356";"FR";"GeoCoordinates";"48.7245867";"2.0833137";"Vrac";"Épicerie";"Produits biologiques";"natureo23";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biomonde Les Têtes Vertes";"LocalBusiness";"https://www.communecter.org/#@biomondeLesTetesVertes";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7c7";"https://www.biomonde.fr/";"PostalAddress";"83-85 avenue de la République";"94700";"MAISONS ALFORT";"94046";"FR";"GeoCoordinates";"48.8005357";"2.4302055";"Vrac";"Épicerie";"Produits biologiques";"biomondeLesTetesVertes";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire190";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7cb";"http://www.lavieclaire.com";"PostalAddress";"34 rue de Paris";"78600";"MAISONS LAFFITTE";"78358";"FR";"GeoCoordinates";"48.9465112";"2.150387";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire190";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia";"LocalBusiness";"https://www.communecter.org/#@naturalia38";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7cf";"http://www.naturalia.fr/";"PostalAddress";"45-47 avenue Pierre Larousse";"92240";"MALAKOFF";"92046";"FR";"GeoCoordinates";"48.8229591";"2.3030555";"Vrac";"Épicerie";"Produits biologiques";"naturalia38";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop";"LocalBusiness";"https://www.communecter.org/#@biocoop48";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7d3";"http://biocoop.fr/";"PostalAddress";"57 avenue de La Libération";"19360";"MALEMORT SUR CORREZE";"19123";"FR";"GeoCoordinates";"45.1758336";"1.5805688873927";"Vrac";"Épicerie";"Produits biologiques";"biocoop48";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire191";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7d7";"http://www.lavieclaire.com";"PostalAddress";"2 allée des Châtaigniers";"19360";"MALEMORT SUR CORREZE";"19123";"FR";"GeoCoordinates";"45.1770039";"1.5840092";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire191";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Naturalia";"LocalBusiness";"https://www.communecter.org/#@naturalia39";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7db";"http://www.naturalia.fr/";"PostalAddress";"CC 21 route de Fréjus";"06210";"MANDELIEU LA NAPOULE";"06079";"FR";"GeoCoordinates";"43.531542";"6.932546";"Vrac";"Épicerie";"Produits biologiques";"naturalia39";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"La Vie Claire";"LocalBusiness";"https://www.communecter.org/#@laVieClaire192";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7df";"http://www.lavieclaire.com";"PostalAddress";"Gamm Vert 44 route du Luxembourg";"57100";"MANOM";"57441";"FR";"GeoCoordinates";"49.3786603";"6.1717636";"Vrac";"Épicerie";"Produits biologiques";"laVieClaire192";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop Le Blé en Herbe";"LocalBusiness";"https://www.communecter.org/#@biocoopLeBleEnHerbe";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7e3";"http://biocoop.fr/";"PostalAddress";"ZI Saint Joseph";"04100";"MANOSQUE";"04112";"FR";"GeoCoordinates";"43.8219274";"5.7971542";"Vrac";"Épicerie";"Produits biologiques";"biocoopLeBleEnHerbe";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Botanic";"LocalBusiness";"https://www.communecter.org/#@botanic52";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7e7";"https://www.botanic.com/";"PostalAddress";"route de la Voix quartier Bouteille";"04100";"MANOSQUE";"04112";"FR";"GeoCoordinates";"43.8239938";"5.7997398";"Vrac";"Jardinerie";"Produits biologiques";"botanic52";"Jardinerie avec litière pour chat en vrac";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"Organization";"Biocoop du Mantois";"LocalBusiness";"https://www.communecter.org/#@biocoopDuMantois";"https://www.communecter.org/api/organization/get/id/594e0fd240bb4eba4a87b7eb";"http://biocoop.fr/";"PostalAddress";"2 rue d’Alsace";"78200";"MANTES LA JOLIE";"78361";"FR";"GeoCoordinates";"48.9909871";"1.7157563";"Vrac";"Épicerie";"Produits biologiques";"biocoopDuMantois";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
